Gmatria	Word
0	
1	א
7	הב | בה
8	בו | אהב | אז
9	באו
10	אבוא
11	חג
12	בי | הוא
13	זו | אחד | אהבה | הבו
14	דוד | אהבו
15	בגדו
16	היא | חגה | אהי | אחז | ואט | בודד
17	טוב | זבח | אוי | גדוד | ההוא | דגי
18	והוא | חטא | חי
19	יבוא | אויב | יבאו
20	היה | ידו | וזהב
21	אך | אהיה | הודו | היו
22	בדיו | יחד | חוח | בך | בידו | יהוא | והיא | וביד | ואהי
23	זבחו | יגהה | טובו
24	ואהבי | חטאו | הבהבי
25	ואהבהו | ויבוא | אחיו
26	יהוה | כדב | והיה
27	יגיד | בכה | זבחי | ואהיה
28	ביהוה | יחדו
29	כזב
30	הכה | יך | יהיה | כי | יהודה
31	לא | אל | ויהי | יהיו | איך
32	לב | בל | ויהוה
33	יזבחו | אבל
34	כחו | יחיו
35	לה
36	ויך | לו | אלה | ויהודה
37	לבה | כטוב | ואל | ויהיו | ולא
38	ובל | גלה | כבודו
39	אגלה
40	לי
41	אם | אלי | גבול
42	היטיבו | ואלה | לבי | בם | בלי | להבה
43	גדול | גיל | גם
44	יוכח
45	מה | אדם | הם | ככה
46	אליה | אלהי
47	ואלי | אליו | בהם | אויל | אולי
48	לחטא | אהבם | חכך | יובל
49	החלו | וגם | וחלה | לבטח
50	מי | הולדה | המה | טמא | אדמה | חבלי | לך | ילדו | כל
51	והם | אלך | ילבט
52	בן | אלהיו | בחבלי | הואיל | זמה | בכל
53	יגדלו | באלהיה
54	ימד | חליו | מיד | דמי
55	האדמה | יולדה | הים | כלה | הלך
56	לכו | והמה | יום | וכל | אלכה | ליהוה
57	אכלו | חמדה | ואלך | נגד | און | דגן
58	מאהבי | ביום | אהבים
59	יגילו | כטל | אחים
60	כלי | וילדי | גאון | ימי | וזהבם | הנה | ויחלו
61	בגוים | נדבה | אמך | אני | היום | אין | ללא | הלכו | אליך | וגנב
62	בני | הדגן | זנה | ואכלה | בימי
63	נביא | בנוה | הנח | ואכלו | מאהביה | כלביא | בבטן
64	מידי | נדדו | יחמו | כחול | וכחכי
65	זנח | כאדם | וכטל
66	ויכל | יטמאו | יוכל | אלהיך | ילכו | וילך | ודמיו | כמו
67	אוכיל | יאכלו | ואין | אכליו | ואני | דגני | הזנה | בניה | גדודים
68	כאהבם | ויבן | הנביא | ובני | חכם | הזנו | בניו | באלהיך | בגלגל | ובימי
70	כן | יין | כאדמה
71	ובנביא | הגלגל | אדניו | חזון | ובאונו
72	חסד | יוכלו | יבין | כבודם | לבם | זבחיהם
73	ויאכלו
74	בלבם | עד
75	כהן | אגאלם | לילה | להם
76	כיום | ויין
78	עגה
79	ונחיה | ויזנו | כזבים | האזינו | מלדה
80	כימי | עוד | ידינו | הלילה | ככלי | ובחסד
81	אנכי | אמם
82	בניך | מבלי | בגבעה | נכחד | וכיום
84	מדם | ידע | יחינו
85	מאדם | הגבעה | מהם | עזבו
86	דבלים | לנו | ליום | אלהים
87	ואנכי | אלון
88	אפוא | לחמי | פח | באהלים
89	ידעה
90	ידעו | כלם | פי | מלך | לכם | כיין | מים | מן
91	אפי | אלהיהם | נאם | מלאך | אפוד | כיונה
92	לבני | עזיה | ואלהים | וליום | ויעבד | מחמד
93	ולבנה | לחיהם | באפי | באהליהם
94	ונגלה
95	מלכה | ככהן | המלך
96	יסכו | צו | בדמים | יילילו | מלכו
97	ואכלם | וכיונה | מאנו
98	נחם | כלחם
99	נדמה
100	לכן | נטמא | ילדון | מימי | מלכי | ימים | על | נדמו | מכם | ודמים
101	יצא | בטנם | יאכלם | והמלך
102	נזמה | בעל | מבין | בנים | מחמדי | אלהינו
103	יגיעי | מנחה | כגלים | באמכם | סבאם | עגל
104	באמונה | ופחדו | ללבבם | בבעל
105	ציה | עלה | הימים
106	בחוץ | ומימי | עלו | ועל
107	ואמלל | גלעד | ומבטן | אונים | בניהם
108	קח | מאזני | מגניה | עגלה | נבון | נדדים
109	לאחיכם
110	העלה | מיין | כמים | סבבום | עם | עלי | מלכך
111	המליכו | עלוה
112	בעלי | ועלו
114	אמגנך | קחו | וקח | נחומי
115	עליה | ואקח | בנביאים | יעלה | מכהן | הנני
116	הפוכה | ועם | עליו | עמו
117	וקוה
118	הנביאים | יקח | ויקב | לחמם
119	מלמדה | מעט
120	מף | למלך | עמי | עמדו | לכלם | מועד | לפי
123	יבלעהו | מלחמה | עגלך
124	יעמד | ויקח | סבבני
125	מסכה | מועדה | אפדם | צלה | כהנים
126	אענה | יפלו | אפהם | עון | מאפה | נכון | סוס | ועמי
128	חלץ | במועדו | זנוניה | בצלו
129	ומלחמה | נגעו | ואמאסאך
130	פן | כעם | הכהנים | מלכם | יען | וידעם | עמך
131	קטבך | וענה | ובמלחמה
132	לבעל | בעמך
133	גפן | בצמא
135	ונדעה | מפיה
136	ועמך | ממנו | יענו
137	מצבה | ונאף
138	חלק | לבנון | גפנה | צמח | וחסדכם
140	יחזקיה | פני | ממני | מעל | מימים
141	נאמן
142	להוציא | כסונו
143	כמסיגי | מוצאו | לעגם
145	מלכיהם | קמה
146	נאמנה | עונך | מלכנו
147	אוסף | וקאם | ימצאו
148	בעונך | קמח | קחם | בפניו
150	עמם | כמץ
151	ימאסם
152	נבלע
153	כגפן | ואספו | עגלים
154	קדים
155	עליהם | נהפך
156	עוף
157	יאספו | הבעלים | אוסיף | מזעם
158	כלבנון
160	כסף | ידענוך | עמים
162	בנימין | בעמים | יוספו
163	כצבאים | זנונים
164	ובעוף
165	הכעיס
166	נפלו | עלינו | וכסף | עמנו | עונם
167	בכנפיה
168	בעצו | בעונם
170	מציל | עמכם | לעיני
172	ענבים | עקב
175	צפה
176	לפניו | כעוף | לעולם | מעינו
177	עקבה
178	בסוסים | חפץ
180	כעמים | מפני | מעיני | פנים
181	נמצא
182	ומקלו | יעקב | לבעלים
183	זעקו | בצאנם
185	מפניה | עלליהם
186	קלון | פעלו
188	יבקעו | במקום | בקלון
190	למען | פעלי | כענן | כנען
191	אפקוד
192	בצק | כענבים | ומעלליו
193	יזעקו | חלקיהם
194	צדק | הפקדה
195	יצילנה
196	בצדק | מקומי | קוץ
197	ימצאנו
200	יפקוד | כספם | ויפקד
202	רב
204	רד | ברב
206	דבר | כמעלליו | יקמנו
207	זר | אור
208	בוקק | הרג | רבו
209	אחר
210	חבר | נקין | עמק | חרב
212	גדרה | הרבה | עצבים | רבי | ריב | בעמק | דברו | ירב | בחרב
213	בארי | חרה | ורבה
214	רוח
216	וחרב | ידבר | חבור
217	ירבה | וירא
218	ובחרב | וריב | ריבו
219	אחרי | הרוח
220	ולפקד
221	מנאפים | יורה | וירה
222	כרב
224	וריח | דרך
225	מפניהם | יגורו | מעלליהם
226	כדבר | ויברח | ויחרב
228	יחרדו
229	לצדקה
230	לכספם
231	צפונה | העמיקו
232	ואכרה
233	ארכיב | זכרו | אקבצם
234	ויחרדו | דרכי | ארבאל
236	כאריה | דבריך
237	יזכר
238	ונאפופיה
239	אחריך
240	מכספם | דרכיו
241	גבוריך | ארם
242	לעצבים
243	יזכרו | יזכור | גמר
244	דרכך
245	בארבם | למצפה
246	אמרה | בדרכך
247	ואמר | ברמה | אמרו
248	במדבר | רחם | מארבה
249	ארחם
250	וצדקים
251	אמיר | המדבר | יאמר
252	רבים | ואמרה | במרחב
253	ואמרו | מזור | רחמה | באמרי | גרן | מזרו | כבכורה
254	ונקבצו | וחמר
255	רמיה
256	וירם | ולפסלים | דברים
257	ויאמר | זרים | יאמרו
258	ירחם
259	מאחרי | אחרים
260	ניר | לצצים | ההרים | סר | כדרכיו
261	אורידם
262	כרבם
264	חרון
266	כמדבר | נירו
267	יראנו
269	סגור
270	רע
272	בער | נרכב
275	כרמיה | רעה
277	בערה
278	עברו
279	וינזרו
280	צמקים
281	פרא
282	בעיר | ארפא | וכמריו | יסורו | כמריבי
283	זרעו
285	מרמה | להרים
286	ממדבר
288	בעריו | יערבו
289	טרף
290	כקצף | אטרף | ורדף | פרי
291	אמרים | ארץ | הריעו | נאמר
292	בצר
293	ובמרמה | בארץ | יזרעו | מגרן
294	ופרח
295	ורדפה
296	ירומם | הארץ | עכור
297	אוצר
298	יפרח
299	בעזרך
300	ירדפו | יפרדו | עריך
301	קרא | אש | יפריא
302	צוארה | שב | אשא | והארץ | בקר
303	באסרם
304	ורצח | שד
305	כפרה
306	אשה | מוסר | וברחמים
307	ואסרם | קראו | שוא
308	באשה | קרבו | שבו | ושב
309	אשוב | שדה
310	ושד | כנמר | פריך | ליער | היצהר | ויפרחו
311	כרפאי | איסרם | לרפא | כארץ | איש
312	חדש | יבש | זרקה
313	אשיב | שובה
314	ירצחו | שדי | ישאג | השדה | אשובה | ובאשה
315	ערמה
316	נכמרו | אישה | והיצהר
317	ואיש | יואש | ומהריון | ישאו | שיבה | חדשה
318	ישדד | ישוב | יזרעאל | ישבו | יושב
319	שדיה
320	ושובו | מעיר | נער | שך | ירעם | כמרימי | ואשובה | בשובי | ערים | יושד
321	אישי | כאש | ישוה
322	יקראהו | ירבעם | ישיב | הבישה | בסירים | ישבי
323	בשבטי
324	בקרבך | ויבשו | כשד | ויבוש | ישובו
325	יקטרו | יטוש
326	יחשבו | לפריו | לצור
327	לארצו
328	ושחטה | וכרקב | יושבי | כחש
329	אשכח
330	רצם | פרים | בכחש
331	מארץ | אפרים
333	שכחה
334	וכחש
336	וככפיר
337	שאול | ואפרים
338	יכחש | לשוב | שחל
339	נרדפה | אושיבך
340	צמרי | לדוש | יסער | שם
341	לאיש | ישאל | נעוריה
342	ככבש
344	בקרבם | וישכח | משד
345	שמה
346	שמו | ושם
350	יספר | ובבקרם | כשל
351	נשא | יאשם
352	ושמו | מקורו
353	וירפאנו
354	שבבים | וישלח
355	בחמשה
356	שכול | פעור | וכשל
357	שאון | יאשמו | בשנה | ויאשם
358	כשחל
359	שטים
360	ישן | ושדים | יערף | משך
361	לאפרים
362	מבצריך
363	כגשם
364	ישמחו
365	שכמה
366	נחשבו | יכשלו
369	ונשובה
370	רענן | שכן
371	אשימך
375	ישסה | יקטרון | עשה | השלם | לשמה
376	אעשה | עשו | מלוש | פרצו
377	ואקרע
378	שבעו
380	מספר | מצרים | משם
381	הושע | עשהו | ממשא
382	בשמם | ויחבשנו
383	בהושע
385	יעשה
386	רצוץ | יפרצו
388	ישבעו
389	פשט
390	כעש
391	ובכחשיהם
392	ויעשו
393	חצצרה
394	שכחוני | וישבעו | משטמה
395	השמים
396	ושמן | קצרו | כצפור
400	משכיל | שמני | קציר
401	את | אמשכם
402	בת
406	ונשמדו | אתה | יקצרו
407	ואת | אשפוך
408	אהבת | זאת
409	תבאו
410	משכים | למצרים | קדוש
412	בית | אותה | ואתה
413	אותו | משגע | בקשהו
414	ודרדר | ובקשו | בבית
415	מעשה
416	שמעו | יקוש
417	ואתי
418	אהבתי | ובית | חית | חטאת
419	בטחת | באותי
420	בחית | שלמן | ממצרים | תהיה
422	ויושיעך
423	אכתב
424	אפגשם | חטאתו
425	תהיי | ושפטיך
426	לשונם | וממצרים
427	אושיעם
428	כאהבת
429	והקשיבו | אכתוב | משפט
430	כשמע
431	ונשלמה
432	ומושיע | ושקויי | לבקש
433	תאבל
434	המשפט
435	ומשפט
436	יעשון | נפשו
437	ובמשפט | אלות | כזית
439	תוכחה
440	ותלד
441	אתם | אמת
442	לבית | בלתי
444	שפטיהם
445	למעשה
446	וכעשן | קמוש | מות
448	אהבתם | במות | חמת
450	תן | מתי
451	אתן
452	יושיענו
453	זולתי
454	תמיד
455	תנה | אפשיטנה
456	ולתך | וימת | יותם | אתנה | ותלך | יתום | פשעו
457	בתיהם | מזבחת
458	בתאנה
459	וחליתה
460	סרר | קדושים
461	התנו | והמתי | וכלתה
462	זנתה | מביתי | תזנה
463	זנות | מזבחות
464	חטאותם
465	ומשפטיך | הייתם | סררה
466	והמתיה | ישקון | יתנו
467	זנית | תזני
468	הזנות
470	עת | ודמיתי
471	אתנך | היכלות
472	הזנית
474	דעת | תדע
475	עתה
476	ועת | עשוק | והלכתיה
478	יתבולל | בעתו
479	הדעת | אבותיכם | ותגמל
480	ודעת | התעה | ותעד | תלמי
481	ועתה
486	הגבעות | ממות
487	תלואים | נבלתה
490	וידעת | צרר
491	פותה | אכלתם
493	למזבחות
494	ידעתי
495	הודעתי
496	כמלקוש | צרור
497	ואכלתם
500	לעשק | לנפשם | שר
501	אשר | מאסת | אתנן | ראש
502	בשר
503	מזבחותם
504	הצבאות | לדעת
505	שרה | עלתה
506	נתנו | תעלו | ופשעים
507	אשור
508	חרש
509	אשבור
510	בשחר | נתני | שרי | סררים | חצבתי
511	ראשי | תקוה | עולתה
513	ואשור
514	ידעתיך | רטשה
515	ובאשור | מעתה
516	לכסות | וישר
517	ולגבעות
518	לפתח | בשורי | כתבונם
519	והצגתיה
521	כאשר | ולאחותיכם | השירו | כראש
522	תזנינה
524	ויתחנן | יחרוש
525	תענה | חזקתי | ירטשו
526	כלותיכם
528	כברוש | בנותיכם | כשחר
531	וענתה | תמצא
532	וכלותיכם
535	מפתיה
536	ממלכות
537	לאשור
538	מצבות
539	לעגלות
540	לדרוש | שמר | עניתי
541	מצאתי | והצלתי | ישראל
543	בישראל
544	במשבר | אגרשם | לעדתם | חמצתו
546	ורמש | שקוצים | מעלות
547	וישראל
550	שרים
554	ולקחתי
555	שריהם
556	ושרים | שורים
557	וסופתה
558	חרשים
560	ישרים | יירשם
562	הראשון
566	עונתם
569	ואשורנו
570	רשע | לשמר | כנשר | עינתם | עשר
571	לישראל
576	תקעו
577	ומנאפת
578	מצבותם
580	שפר
581	מישראל
582	ינקותיו
586	תנאפנה | שופר
587	אפרוש
588	חפצתי
590	נשמר
591	פרושה
596	שמרון
600	ופקדתי | שקר
606	מעצתו
608	תבור
611	ותהר
612	ברית | תבקעם
618	וברית
620	כרת | שערים
621	ראיתי | אשישי | באחרית
622	בריתי | ודברתי
623	וגדרתי
627	הרביתי
628	ישחרנני
630	יכרת
632	תקבצם
636	יכרתו | וכרתי
637	זכרתי
638	ובפרשים
641	אמרת
643	והריותיו
645	מרתה
646	יתעופף
651	הורתם | משושה
655	השלישי
656	תנור
657	ואמרתי
658	הרגתים
659	גרנות
664	ורחמתי
666	ותסר
670	רעת | יסתר
676	כתנור
680	יסרתי
681	כשושנה | ערותה | והסרתי
682	ורעות | עברתי
684	בעברתי
698	בצרות | וזרעתיה
699	זרועתיו
700	וחרפתו | שת
701	תשא | ממעצותיהם | אשת
706	ארמנתיה
708	שבות | תשוב
710	רעתם | קרית
711	ושתה | אשתי | תקראי | קראתי
712	ברעתם | תשבי
713	תשיג | ושבתה
714	שחתו
718	ישבות
719	תקטיר
723	והשבתי | זרועתם
728	שחתך
730	רעתכם
731	רפאתים
732	לבשת
734	ותשכח
736	ותרפים
738	לשחת
740	לשתי
741	שתולה | תאשם
742	תקברם
746	שמות
748	תשמח
750	כשלת
753	תשיגם
754	ושלחתי
756	וכשלת
761	והשמתי | ושמתיה
769	והושבתים
776	תעשו
778	תשבעו
780	כמרעיתם
783	והשכבתים
788	למשובתי | משובתם
791	שערוריה
795	שעריריה
796	ופשתי | ושמתים
800	קשת
801	שנאתים
802	בקשת
806	ושכלתים | וקשת
808	תחת | משכבותם
815	הקדשות
816	שרשיו
820	כקשת
825	יתגוררו
830	קצרתם
837	והושעתים
838	תחלת
839	תלאבות
840	שרשם
846	שפתינו
848	ובקשתם | מתחת
850	תתן
860	נתתי
862	ותאנתה
866	ונתתי
880	בעבתות
889	ונתיבותיה
896	תמרורים
906	ורשת
910	רשתי
918	בראשיתה | ושברתי
921	התירוש
922	ותירוש
927	והתירוש
932	ותירושי
937	וארשתיך
948	חרשתם
980	עשרתי
1000	רתת
1006	תורת
1016	תורתי
1043	תרגלתי
